c	문형표 담뱃값	문형표 복지장관 후보자 "적정한 범위내 담뱃값 인상 필요" (서울=연합뉴스) 신호경 기자 = 국민 건강 보호와 세수 부족 등을 배경으로 정부와 여당내에서 2004년 이후 묶여 있는 담뱃값 인상론이 나오고 있어 주목된다. 일단 현오석
e	백지영 악플러	십 여명에 달하는 IP 주소들이 증거 등으로 경찰에 넘겨졌다. 그러나 최종 기소된 악플러는 단 4명에 불과했다. 특히 "2세가 불쌍하다" "백지영 담배 피우고 나이 많고 자업자득이다" 등 모욕감을 주는 글과 함께 유산된 백지영의
s	강민호 75억	설정했을지 모른다. 이날 오후 올해 FA 1호 선수로 강민호가 원소속구단 롯데에 4년간 총액 75억원에 잔류하기로 공식 선언했기 때문이다. 강민호의 계약조건은 그간 협상 과정에서 흘러나온 추정액과 거의 흡사했다. 전체 FA 시장에 파괴력
c	필리핀 타클로반	넘어섰음 KTX- 산천이 304km의 속도로 운행하니까 하이옌은 상상을 초월하는 속도임ㄷㄷㄷ 이 태풍은 필리핀 중부 도시 타클로반을 강타하며 1만 2천명의 사상자와 1천만여 명의 이재민을 발생시키며 인도차이나 반도와 중국 남부 지방을
c	이참 일본	원출처를 적어주시고 본인 글일 경우 이 부분은 삭제해주세요.) [앵커] 전해드리기 민망한 소식인데요, 한국관광공사 이참 사장이 일본에서 성인 퇴폐 업소 향응을 받았다는 폭로가 나왔습니다. 사정 기관에서도 사실 확인에 나섰습니다. 서복현 기자의
c	시간제 일자리	일자리 현장과 학계의 반응은 엇갈렸다. 전문가들은 "주부 등의 취업을 유도해 고령화 사회의 인력 부족에 대비하려면 시간제 일자리 창출이 필요하다"면서도 "정부가 일자리 수치 목표에만 파묻힌 채 현장에서 발생할 수 있는 갈등에는 주목하지
s	김연아 극찬	러시아 피겨스케이팅의 대모이자 아사다 마오의 전 코치로 유명한 타티아나 타라소바(66)가 김연아를 극찬했다. 최근 지도자 은퇴를 선언한 타라소바는 지난 10일(한국시각) 러시아 이타르타스 통신과의 인터뷰에서 2014년 러시아 소치 동계올림픽을
c	전교조 가처분	말했다. 이에 전교조는 "허무맹랑한 수사"라며 강하게 반발했다. 김정훈 전교조 위원장은 "법원이 전교조의 법외노조 통보 효력정지 가처분 신청을 받아들인 날 이런 수사에 들어간 것은 전형적인 물타기"라고 비판했다. 김 위원장은 "전교조가
c	제네시스 신형	성대하게 치루겠다는 게 현대차의 방침이다. 13일 현대차에 따르면 현대차는 오는 26일 서울 하얏트호텔 그랜드볼룸에서 신형 제네시스 출시 행사를 연다. 현대차와 기아차는 그동안 에쿠스, 제네시스, K9 등 각 사의 최고급 모델들은 이 호텔에서
c	아베크롬비 XL사이즈	사이즈에서 탈피해 다양한 실험을 하겠다"라고 말했다. '다양한 실험' 중 가장 눈에 띄는 것은 바로 XL 사이즈의 발매다. 아베크롬비는 1892년 창업자 데이비드 T 아베크롬비가 '상의 탈의·젊은 백인 남성'을 모델로 한 이래 엑스스몰(
e	서태지 공식입장	서태지 공식입장 '서태지 공식입장' 가수 서태지 측이 논란이 된 밴드 로맨틱펀치의 '너에게' 무대 및 비하 발언과 관련해 공식 입장을 밝혔다. 서태지컴퍼니 측은 13일 공식 홈페이지에 공개한 '모 밴드의 저작권, 저작인격권 침해 관련'이란
s	박한이 계약합의	12일 원 소속 구단인 삼성 라이온즈와 계약을 합의했다. 구단 사정에 밝은 한 관계자는 "삼성이 박한이와 FA 계약에 합의했다"며 "구체적인 조건은 알려지지 않았으나 양측 모두 만족할 만한 액수"라고 전했다. 부산고와 동국대를 거쳐
e	JYJ 악플러	JYJ 악플러 고소 소식이 전해지면서 악플러와의 전쟁을 선언한 스타들이 주목받고 있다. 최근 악플러에 대한 스타들의 대응 방법을 살펴보면 악플의 수준이 날로 심해지면서 강경 대응이 늘어나는 추세다. ◆ 타협 없다 '강경 대응' 최근
e	서지석 농구	유도해 자유투의 기회를 얻었다. 그가 자유투로 첫 득점을 올리는 순간 예체능팀에게도 희망이 보였다. 특히 서지석의 농구 실력이 눈길을 끈 것은 그의 멋진 더블클러치 슛 덕분. 서지석은 선수 못지않은 실력으로 상대편을 능숙하게 제쳤다.
c	추락경비행기 발견	뉴시스】박광일 박준 기자 = 지난 12일 저녁 경북 영덕군에서 비행 중 실종된 한서대 소속 훈련용 경비행기가 추락한 채 발견됐다. 탑승자 3명 모두 숨진 것으로 확인됐다. 13일 경북지방경찰청 등에 따르면 이날 오전 7시35분께 경북
s	정대세 결혼	사실로 확인됐다. 수원 구단 관계자는 13일 "정대세가 다음 달 결혼식을 올린다"는 말로 내용을 인정했다. 정대세의 결혼은 당사자들의 최측근만 알고 있었을 정도로 비밀리에 진행됐다. 수원의 한 동료선수는 "여자 친구가 있다는 것은
c	이석채 사표	연합뉴스) 김병규 기자 = KT 이사회는 12일 서울 서초구 KT서초사옥에서 회의를 열고 이날 제출한 이석채 회장의 사표를 수리했다. 이사회는 이와 함께 표현명 T & C(텔레콤 & 컨버전스) 부문 사장을 회장 직무대리로 임명해 새
e	고수 전도연	기자] 전도연이 동안비결을 공개했다. 11월 13일 방송된 SBS '한밤의 TV연예'에서 고수는 "선배님 주름이 너무 매력적이다. 많이 웃으신다"고 전도연의 매력을 공개했다. 전도연은 동안비결에 대해 "동안은 타고나는거 아니냐"며 웃었다.
c	김진태 파리시위	【춘천=뉴시스】조명규 기자 = 새누리당 김진태 의원의 프랑스 파리 시위 발언 논란이 지역구까지 확산되고 있다. 정의당 강원도 춘천시위원회는 13일 김진태 의원의 사과와 의원직 사퇴를 요구하는 성명을 발표했다. 정의당 춘천시의회는 "대통령과
c	김무성 검찰조사	최고위원도 "김무성 의원의 무성의를 지탄할 수밖에 없다"며 "이런 구차하고 졸렬한 변명을 하는 분이 차기 대선을 꿈꾸는 현실이 개탄스럽다"고 말했다. 같은당 진선미 의원도 "국정원 대선개입과 김용판 전 서울경찰청장의 허위수사결과 발표 이후 12개월이 지나고 있는데 어쩌면 관련된 사람이 이렇게 한결같을까 생각하게 된다"며 "코미디 중 코미디다. 같은 국회의원이란 사실이 부끄럽다"고 말했다. 정의당 천호선 대표도 국회에서 상무위원회를 열고 "만에 하나 김 의원의 진술이 사실이었다고 할지라도 그것 역시 범죄"라며 "앞으로 검찰이 이 문제를 얼마나 엄정하게 수사하는지 정의당은 두 눈을 똑바로 뜨고 지켜보겠다"고 말했다. 앞서 김 의원은 이날 오전 9시간의 조사를 마친
c	윤석열 징계수위	추가 수사 과정에서 지시를 불이행한 이유로 중징계가 청구된 윤석열 전 특별수사팀장(여주지청장)에 대한 징계 형평성 논란이 증폭되고 있는 가운데 최종 징계 여부 및 그 수위가 어떻게 결정될 지 관심이 쏠리고 있다. 14일 법조계에 따르면
c	최경환 국회선진화법	국회선진화법 무력화에 매달리나?"라는 제목으로 그 속사정을 알아보고자 한다. ▶새누리당이 '국회선진화법'을 폐지하겠다는 것이냐? ↑ 새누리당 최경환 원내대표. 황진환 기자/자료사진 = 폐지냐? 개정이냐? 라고 물으면 답변이 어렵다.
e	상속자들 영도	[티브이데일리 김유민 기자] '상속자들' 김우빈이 박신혜를 향한 짝사랑을 시작했다. 어쩌면 처음일 수도 있는 영도의 사랑은 서투르고, 유치할지언정 그럼에도 자꾸 눈길이 간다. 13일 방송된 SBS 수목드라마 '왕관을 쓰려는 자, 그
s	강민호 75억	그 중 하나가 바로 한화다. 최대 아킬레스건으로 꼽히는 포수 포지션 보강 찬스가 사라졌기 때문이다. 강민호는 지난 13일 4년 총액 75억원에 원소속팀 롯데와 재계약했다. 포수 품귀 시대를 맞아 시장에 나오면 75억원 이상 받을 수
e	임성한 퇴출서명운동	퇴출 원합니다"는 제목으로 청원이 게재됐다. 작가 임성한 퇴출운동까지 벌어지고 있는 것. 1,000,000명을 목표로 하고 있는 이 청원은 49일이 남은 상황에서 8,400명 이상 서명을 받아냈다. '오로라공주'와 관련된 청원이 다양하게
c	김진태 떡값	펼치는 데 주력한 반면 야당은 이른바 삼성 떡값 수수 의혹을 물고 늘어졌다. 낙마나 청문 경과보고서 부적격을 염두에 두고 김 후보자의 도덕성 문제를 겨냥하는 게 역력했다. ↑ 김진태(아래) 검찰총장 후보자가 13일 오후 국회에서
c	필리핀 타클로반	동료 선교사들을 상대로 이들의 소재를 확인하고 있으며 11일 영사 1명과 현지 행정원 1명을 타클로반에 급파할 예정이라고 합니다. 필리핀 사망자 1만 명, 슈퍼태풍으로 도심 곳곳에 시신 세계 각국의 애도물결과 구호지원 미국은 이미
c	시간제 일자리	일자리 현장과 학계의 반응은 엇갈렸다. 전문가들은 "주부 등의 취업을 유도해 고령화 사회의 인력 부족에 대비하려면 시간제 일자리 창출이 필요하다"면서도 "정부가 일자리 수치 목표에만 파묻힌 채 현장에서 발생할 수 있는 갈등에는 주목하지
c	이참 일본	원출처를 적어주시고 본인 글일 경우 이 부분은 삭제해주세요.) [앵커] 전해드리기 민망한 소식인데요, 한국관광공사 이참 사장이 일본에서 성인 퇴폐 업소 향응을 받았다는 폭로가 나왔습니다. 사정 기관에서도 사실 확인에 나섰습니다. 서복현 기자의
c	전교조 가처분	말했다. 이에 전교조는 "허무맹랑한 수사"라며 강하게 반발했다. 김정훈 전교조 위원장은 "법원이 전교조의 법외노조 통보 효력정지 가처분 신청을 받아들인 날 이런 수사에 들어간 것은 전형적인 물타기"라고 비판했다. 김 위원장은 "전교조가
e	서태지 공식입장	서태지 공식입장 '서태지 공식입장' 가수 서태지 측이 논란이 된 밴드 로맨틱펀치의 '너에게' 무대 및 비하 발언과 관련해 공식 입장을 밝혔다. 서태지컴퍼니 측은 13일 공식 홈페이지에 공개한 '모 밴드의 저작권, 저작인격권 침해 관련'이란
s	요르단 우루과이	브라질 월드컵 대륙간 플레이오프 1차전서 5-0 대승을 거뒀다. FIFA랭킹 6위의 세계적인 강호 우루과이는 경기 초반부터 요르단을 강하게 밀어 붙였다. 계속된 공격은 전반 23분 첫 결실을 맺었다. 오른쪽에서 올라온 크로스를 카바니가
s	정대세 결혼	응당 축하받을 일이다. K리그 입성을 결정했을 때보다 더 큰 박수가 필요한 일이다. 사진= MK스포츠 DB 정대세의 결혼은 K리그 입단 결정만큼 큰 뉴스다. 2013년 1월 대한축구협회에서 열린 입단식에서 정대세가 수원의 유니폼을 입을
c	보험왕 구속	올린 보험왕을 모두 부러워했지만 비결은 따로 있었습니다. 한 사업가가 20년 동안 무자료 거래로 탈세해서 모은 돈 200억 원을 비과세 보험 수백 개 계좌로 유치한 겁니다. 사업가는 탈세로 번 돈을 세탁하고 이자 비과세 혜택까지 받고 설계사는 높은 실적으로 거액의 인센티브를 받는 누이 좋고 매부 좋은 식입니다. 설계사는 사업가에게 보험 가입 대가로 현금 등 3억 원의 금품을 제공했습니다. 경찰은 리베이트 라고 규정했습니다. [박강용/경찰청 특수수사과 2팀장 : 보험가입 건수가 수당과 직결되고 또 이로 인해서 각종 인센티브를 제공받기 때문에 현금 등을 제공하는 것으로 밝혀졌습니다.] 경찰은 설계사가 만기가 돌아온 보험금 60억 원을 횡령해 개인 용도로 쓴 혐의로 구속영장을 신청했습니다.
c	제네시스 신형	성대하게 치루겠다는 게 현대차의 방침이다. 13일 현대차에 따르면 현대차는 오는 26일 서울 하얏트호텔 그랜드볼룸에서 신형 제네시스 출시 행사를 연다. 현대차와 기아차는 그동안 에쿠스, 제네시스, K9 등 각 사의 최고급 모델들은 이 호텔에서
c	아베크롬비 XL사이즈	사이즈에서 탈피해 다양한 실험을 하겠다"라고 말했다. '다양한 실험' 중 가장 눈에 띄는 것은 바로 XL 사이즈의 발매다. 아베크롬비는 1892년 창업자 데이비드 T 아베크롬비가 '상의 탈의·젊은 백인 남성'을 모델로 한 이래 엑스스몰(
e	윤정수 개인파산신청	법원이 빚 탕감을 신청하는 제도다. 13일 한 매체는 법조계를 인용해 윤정수가 최근 서울중앙지방법원에 개인파산을 신청했다고 보도했다. 윤정수는 사업 실패와 빚 보증 문제 등으로 10억 원에 달하는 부채를 갖고 있는 것으로 전해졌다.
s	김연아 기부	것을 호소하기도 했다. 2010년 7월 유니세프 국제친선대사로 임명된 김연아는 임명 전인 그 해 1월 아이티 지진 구호기금으로 1억원을 유니세프에 기부했으며 2011년 5월에는 세계선수권 준우승 상금을 일본대지진 피해지역 어린이들을
e	맹승지 라디오스타	남자친구의 실명을 실수로 밝혀 폭소케 했다. 13일 방송된 MBC '황금어장-라디오스타' < 웃픈 남녀 > 특집에서는 배우 임창정, 정성화, 마술사 최현우, 개그우먼 맹승지 등이 출연한 가운데 맹승지가 유명 개그맨과 연인 사이였다는 것이 밝혀져
e	서지석 농구	유도해 자유투의 기회를 얻었다. 그가 자유투로 첫 득점을 올리는 순간 예체능팀에게도 희망이 보였다. 특히 서지석의 농구 실력이 눈길을 끈 것은 그의 멋진 더블클러치 슛 덕분. 서지석은 선수 못지않은 실력으로 상대편을 능숙하게 제쳤다.
c	계모 학대	갈비뼈16개가 부러질만큼 구타ㅡ욕실에들어가게해서 죽인 울산 계모사건 네이버 카페 하늘로 소풍간아이 출처 지금 그동네 주민과 학부모를비롯 서명운동과 탄원서 진행중 우리나라 아동학대법은 1961년 전쟁고아보호를위해만들어진것이라 ㅡ애가 맞아죽어도
e	JYJ 악플러	JYJ 악플러 고소 소식이 전해지면서 악플러와의 전쟁을 선언한 스타들이 주목받고 있다. 최근 악플러에 대한 스타들의 대응 방법을 살펴보면 악플의 수준이 날로 심해지면서 강경 대응이 늘어나는 추세다. ◆ 타협 없다 '강경 대응' 최근
c	푸틴 지각	기자] 한국을 방문 중인 블라디미르 푸틴 러시아 대통령이 박근혜 대통령과의 정상회담에 30분가량 지각했다. 13일 청와대에 따르면 푸틴 대통령 일행은 당초 오후 1시 청와대에 도착하기로 돼 있었으나 30분쯤 늦어 정상회담, 협정서명식,
e	박은영 서인국	서인국 박은영 [티브이데일리 박진영 기자] 서인국이 박은영의 남자 보는 눈에 대해 폭로했다. 13일 방송된 KBS2 '맘마미아'에는 서인국이 특별 MC로 출연했다. 이날 박은영은 남자 보는 눈이 없을 것 같은 여자 1위에 등극했다.
e	고수 전도연	기자] 전도연이 동안비결을 공개했다. 11월 13일 방송된 SBS '한밤의 TV연예'에서 고수는 "선배님 주름이 너무 매력적이다. 많이 웃으신다"고 전도연의 매력을 공개했다. 전도연은 동안비결에 대해 "동안은 타고나는거 아니냐"며 웃었다.
c	김진태 파리시위	【춘천=뉴시스】조명규 기자 = 새누리당 김진태 의원의 프랑스 파리 시위 발언 논란이 지역구까지 확산되고 있다. 정의당 강원도 춘천시위원회는 13일 김진태 의원의 사과와 의원직 사퇴를 요구하는 성명을 발표했다. 정의당 춘천시의회는 "대통령과
c	김무성 검찰조사	기자 ] 김무성 새누리당 의원이 2007년 남북정상회담 대화록 유출 의혹에 대해 "회의록을 본 일이 없다"며 자신이 본 문건은 사설정보지(찌라시)라고 해명했지만 정작 사설정보지 업체들은 사실이 아니라고 반박했다. 김 의원은 13일 검찰에 소환돼 조사를 받고
c	윤석열 징계수위	추가 수사 과정에서 지시를 불이행한 이유로 중징계가 청구된 윤석열 전 특별수사팀장(여주지청장)에 대한 징계 형평성 논란이 증폭되고 있는 가운데 최종 징계 여부 및 그 수위가 어떻게 결정될 지 관심이 쏠리고 있다. 14일 법조계에 따르면
c	최경환 국회선진화법	국회선진화법 무력화에 매달리나?"라는 제목으로 그 속사정을 알아보고자 한다. ▶새누리당이 '국회선진화법'을 폐지하겠다는 것이냐? ↑ 새누리당 최경환 원내대표. 황진환 기자/자료사진 = 폐지냐? 개정이냐? 라고 물으면 답변이 어렵다.
e	상속자들 영도	[티브이데일리 김유민 기자] '상속자들' 김우빈이 박신혜를 향한 짝사랑을 시작했다. 어쩌면 처음일 수도 있는 영도의 사랑은 서투르고, 유치할지언정 그럼에도 자꾸 눈길이 간다. 13일 방송된 SBS 수목드라마 '왕관을 쓰려는 자, 그
s	강민호 75억	설정했을지 모른다. 이날 오후 올해 FA 1호 선수로 강민호가 원소속구단 롯데에 4년간 총액 75억원에 잔류하기로 공식 선언했기 때문이다. 강민호의 계약조건은 그간 협상 과정에서 흘러나온 추정액과 거의 흡사했다. 전체 FA 시장에 파괴력
e	임성한 퇴출서명운동	퇴출 원합니다"는 제목으로 청원이 게재됐다. 작가 임성한 퇴출운동까지 벌어지고 있는 것. 1,000,000명을 목표로 하고 있는 이 청원은 49일이 남은 상황에서 8,400명 이상 서명을 받아냈다. '오로라공주'와 관련된 청원이 다양하게
c	김진태 떡값	펼치는 데 주력한 반면 야당은 이른바 삼성 떡값 수수 의혹을 물고 늘어졌다. 낙마나 청문 경과보고서 부적격을 염두에 두고 김 후보자의 도덕성 문제를 겨냥하는 게 역력했다. ↑ 김진태(아래) 검찰총장 후보자가 13일 오후 국회에서
c	필리핀 타클로반	있었다. 어떻게 이들을 말리며, 무엇이라 설득한단 말인가." 필리핀 주요 언론인 마닐라타임스의 로베르트손 라미레스 기자는 슈퍼태풍 하이옌으로 최악의 피해를 입은 타클로반 출신이다. 고향이 태풍에 강타당했다는 소식을 들은 뒤 애타는
c	시간제 일자리	시간제공무원 채용,시간제 공무원 자격,시간제 일자리,시간선택제 일자리 채용박람회 2017년까지 공무원 4천여명과 중앙 공공기관 직원 9천명 분의 시간제공무원 채용이 되는데요.정부는 13일 경제장관회의를 열고 '시간선택제 일자리 활성화
c	이참 일본	원출처를 적어주시고 본인 글일 경우 이 부분은 삭제해주세요.) [앵커] 전해드리기 민망한 소식인데요, 한국관광공사 이참 사장이 일본에서 성인 퇴폐 업소 향응을 받았다는 폭로가 나왔습니다. 사정 기관에서도 사실 확인에 나섰습니다. 서복현 기자의
c	학교비정규직 파업	(수원=연합뉴스) 이영주 기자 = "빵 두 조각으로 아이들 배가 채워질지 모르겠어요" 전국학교비정규직연대회 경기지부가 경고파업에 돌입한 14일 수원 A초등학교. 오후 12시 10분 점심을 알리는 학교 종이 울리자 학생들은 급식실로
c	전교조 가처분	말했다. 이에 전교조는 "허무맹랑한 수사"라며 강하게 반발했다. 김정훈 전교조 위원장은 "법원이 전교조의 법외노조 통보 효력정지 가처분 신청을 받아들인 날 이런 수사에 들어간 것은 전형적인 물타기"라고 비판했다. 김 위원장은 "전교조가
e	서태지 공식입장	서태지 공식입장 '서태지 공식입장' 가수 서태지 측이 논란이 된 밴드 로맨틱펀치의 '너에게' 무대 및 비하 발언과 관련해 공식 입장을 밝혔다. 서태지컴퍼니 측은 13일 공식 홈페이지에 공개한 '모 밴드의 저작권, 저작인격권 침해 관련'이란
s	요르단 우루과이	브라질 월드컵 대륙간 플레이오프 1차전서 5-0 대승을 거뒀다. FIFA랭킹 6위의 세계적인 강호 우루과이는 경기 초반부터 요르단을 강하게 밀어 붙였다. 계속된 공격은 전반 23분 첫 결실을 맺었다. 오른쪽에서 올라온 크로스를 카바니가
e	비밀책	방송된 '비밀' 15회에서는 서로를 위해 이별하는 조민혁 강유정 모습이 그려졌다. 강유정은 가족을 버리고 행복해지지 못할 조민혁을 헤아려 K그룹 후계자 자리로 되돌려 보냈다. 또 조민혁은 자신이 힘들어하는 모습을 지켜보다 망가질 강유정을 알기에 강유정과 이별을 받아들였다. 결국 조민혁과 강유정은 이별여행을 끝으로 각자의 길을 걷기 시작했다. 이때 조민혁 강유정이 마지막으로 함께 읽던 책 '자기앞의
c	보험왕 구속	올린 보험왕을 모두 부러워했지만 비결은 따로 있었습니다. 한 사업가가 20년 동안 무자료 거래로 탈세해서 모은 돈 200억 원을 비과세 보험 수백 개 계좌로 유치한 겁니다. 사업가는 탈세로 번 돈을 세탁하고 이자 비과세 혜택까지 받고 설계사는 높은 실적으로 거액의 인센티브를 받는 누이 좋고 매부 좋은 식입니다. 설계사는 사업가에게 보험 가입 대가로 현금 등 3억 원의 금품을 제공했습니다. 경찰은 리베이트 라고 규정했습니다. [박강용/경찰청 특수수사과 2팀장 : 보험가입 건수가 수당과 직결되고 또 이로 인해서 각종 인센티브를 제공받기 때문에 현금 등을 제공하는 것으로 밝혀졌습니다.] 경찰은 설계사가 만기가 돌아온 보험금 60억 원을 횡령해 개인 용도로 쓴 혐의로 구속영장을 신청했습니다.
s	김연아 기부	것을 호소하기도 했다. 2010년 7월 유니세프 국제친선대사로 임명된 김연아는 임명 전인 그 해 1월 아이티 지진 구호기금으로 1억원을 유니세프에 기부했으며 2011년 5월에는 세계선수권 준우승 상금을 일본대지진 피해지역 어린이들을
s	정대세 결혼	응당 축하받을 일이다. K리그 입성을 결정했을 때보다 더 큰 박수가 필요한 일이다. 사진= MK스포츠 DB 정대세의 결혼은 K리그 입단 결정만큼 큰 뉴스다. 2013년 1월 대한축구협회에서 열린 입단식에서 정대세가 수원의 유니폼을 입을
c	제네시스 신형	성대하게 치루겠다는 게 현대차의 방침이다. 13일 현대차에 따르면 현대차는 오는 26일 서울 하얏트호텔 그랜드볼룸에서 신형 제네시스 출시 행사를 연다. 현대차와 기아차는 그동안 에쿠스, 제네시스, K9 등 각 사의 최고급 모델들은 이 호텔에서
e	맹승지 라디오스타	남자친구의 실명을 실수로 밝혀 폭소케 했다. 13일 방송된 MBC '황금어장-라디오스타' < 웃픈 남녀 > 특집에서는 배우 임창정, 정성화, 마술사 최현우, 개그우먼 맹승지 등이 출연한 가운데 맹승지가 유명 개그맨과 연인 사이였다는 것이 밝혀져
c	아베크롬비 XL사이즈	사이즈에서 탈피해 다양한 실험을 하겠다"라고 말했다. '다양한 실험' 중 가장 눈에 띄는 것은 바로 XL 사이즈의 발매다. 아베크롬비는 1892년 창업자 데이비드 T 아베크롬비가 '상의 탈의·젊은 백인 남성'을 모델로 한 이래 엑스스몰(
e	윤정수 개인파산신청	법원이 빚 탕감을 신청하는 제도다. 13일 한 매체는 법조계를 인용해 윤정수가 최근 서울중앙지방법원에 개인파산을 신청했다고 보도했다. 윤정수는 사업 실패와 빚 보증 문제 등으로 10억 원에 달하는 부채를 갖고 있는 것으로 전해졌다.
e	서지석 농구	유도해 자유투의 기회를 얻었다. 그가 자유투로 첫 득점을 올리는 순간 예체능팀에게도 희망이 보였다. 특히 서지석의 농구 실력이 눈길을 끈 것은 그의 멋진 더블클러치 슛 덕분. 서지석은 선수 못지않은 실력으로 상대편을 능숙하게 제쳤다.
c	계모 학대	갈비뼈16개가 부러질만큼 구타ㅡ욕실에들어가게해서 죽인 울산 계모사건 네이버 카페 하늘로 소풍간아이 출처 지금 그동네 주민과 학부모를비롯 서명운동과 탄원서 진행중 우리나라 아동학대법은 1961년 전쟁고아보호를위해만들어진것이라 ㅡ애가 맞아죽어도
e	JYJ 악플러	JYJ 악플러 고소 소식이 전해지면서 악플러와의 전쟁을 선언한 스타들이 주목받고 있다. 최근 악플러에 대한 스타들의 대응 방법을 살펴보면 악플의 수준이 날로 심해지면서 강경 대응이 늘어나는 추세다. ◆ 타협 없다 '강경 대응' 최근
c	푸틴 지각	기자] 한국을 방문 중인 블라디미르 푸틴 러시아 대통령이 박근혜 대통령과의 정상회담에 30분가량 지각했다. 13일 청와대에 따르면 푸틴 대통령 일행은 당초 오후 1시 청와대에 도착하기로 돼 있었으나 30분쯤 늦어 정상회담, 협정서명식,
e	박은영 서인국	서인국 박은영 [티브이데일리 박진영 기자] 서인국이 박은영의 남자 보는 눈에 대해 폭로했다. 13일 방송된 KBS2 '맘마미아'에는 서인국이 특별 MC로 출연했다. 이날 박은영은 남자 보는 눈이 없을 것 같은 여자 1위에 등극했다.
e	고수 전도연	기자] 전도연이 동안비결을 공개했다. 11월 13일 방송된 SBS '한밤의 TV연예'에서 고수는 "선배님 주름이 너무 매력적이다. 많이 웃으신다"고 전도연의 매력을 공개했다. 전도연은 동안비결에 대해 "동안은 타고나는거 아니냐"며 웃었다.
c	김무성 검찰조사	받았습니다. 김 의원은 11월 13일 오후 3시 검찰에 출두, 9시간 가까이 조사받고 귀가했습니다. 이날 검찰 조사에서 김무성 의원은 "개인적으로 대화록을 본 적은 없다"라고 강조했습니다. 또한, 700자가 넘게 똑같은 내용으로 부산에서
